import_time,store_id,store_name,product_id,product_name,spec,realtimeprice,category,tags,icon,分割线,store_id,store_name,product_id,product_name,spec,category,tags,realtimeprice,icon,相似度分数
2018/3/1,47090,沃尔玛-宝山万达店,2003138070,都乐 金菠萝 ,1个 约1kg（暂不提供切片服务）,16.8,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2010175196,芬宝菠萝果酱,285g,粮油调味,,22.9,,0.3
2018/3/1,47090,沃尔玛-宝山万达店,2011469583,阿克苏苹果,1kg,12.6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006493849,阿克苏冰糖心苹果 1±,0.1kg/份,新鲜水果,,16.9,,0.78
2018/3/1,47090,沃尔玛-宝山万达店,2011469583,阿克苏苹果,1kg,12.6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555203,花牛苹果1±,0.1kg/份,新鲜水果,,15.9,,0.33
2018/3/1,47090,沃尔玛-宝山万达店,2011469583,阿克苏苹果,1kg,12.6,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554746,黑人儿童牙膏苹果 ,40g,清洁美妆,,6.8,,0.29
2018/3/1,47090,沃尔玛-宝山万达店,2005446631,陕西精品红富士苹果,1kg,14.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006817487,陕西红富士900±,100g/份,新鲜水果,,16,,0.6
2018/3/1,47090,沃尔玛-宝山万达店,2005446631,陕西精品红富士苹果,1kg,14.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2008165790,山东红富士900±,100g/份,新鲜水果,,11.9,,0.49
2018/3/1,47090,沃尔玛-宝山万达店,2005446631,陕西精品红富士苹果,1kg,14.7,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553933,圣牧有机奶精品装 ,200ml*12,日配冷藏,,39.9,,0.24
2018/3/1,47090,沃尔玛-宝山万达店,2003138328,鸟王 五谷鲜鸡蛋,20枚 900g,23.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555426,土鸡蛋 ,15枚/份,蛋品杂粮,,12.9,,0.45
2018/3/1,47090,沃尔玛-宝山万达店,2003138328,鸟王 五谷鲜鸡蛋,20枚 900g,23.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553614,波力鸡蛋卷 ,216g,休闲零食,,27.8,,0.25
2018/3/1,47090,沃尔玛-宝山万达店,2003138328,鸟王 五谷鲜鸡蛋,20枚 900g,23.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554421,斯波德五谷奇脆巧克力 ,100g,休闲零食,,17.5,,0.25
2018/3/1,47090,沃尔玛-宝山万达店,2005975332,鸟王 茶香蛋,10枚 230g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005553207,高露洁冰爽茶香牙膏 ,180g,清洁美妆,,14.8,,0.31
2018/3/1,47090,沃尔玛-宝山万达店,2005975332,鸟王 茶香蛋,10枚 230g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555137,好侍百梦多微辣咖喱调味料 ,100g,粮油调味,,12.8,,0
2018/3/1,47090,沃尔玛-宝山万达店,2005975332,鸟王 茶香蛋,10枚 230g,14.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555247,喜之郎美好时光海苔原味 ,36g,休闲零食,,18.8,,0
2018/3/1,47090,沃尔玛-宝山万达店,2005415938,黄元帅苹果 ,4个 约1kg,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005555203,花牛苹果1±,0.1kg/份,新鲜水果,,15.9,,0.37
2018/3/1,47090,沃尔玛-宝山万达店,2005415938,黄元帅苹果 ,4个 约1kg,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2006493849,阿克苏冰糖心苹果 1±,0.1kg/份,新鲜水果,,16.9,,0.34
2018/3/1,47090,沃尔玛-宝山万达店,2005415938,黄元帅苹果 ,4个 约1kg,10.5,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554746,黑人儿童牙膏苹果 ,40g,清洁美妆,,6.8,,0.32
2018/3/1,47090,沃尔玛-宝山万达店,2007507030,黄金梨 ,4个 约1.5kg,17.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2012069389,忆江南碧螺春礼盒 ,188g/盒,年货专场,,198,,0
2018/3/1,47090,沃尔玛-宝山万达店,2007507030,黄金梨 ,4个 约1.5kg,17.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2007510373,陈克明刀削面片（经典原味） ,240g,粮油调味,,3.8,,0
2018/3/1,47090,沃尔玛-宝山万达店,2007507030,黄金梨 ,4个 约1.5kg,17.9,果蔬蛋类,,,***华丽分割线***,44047,永辉超市-长江国际店,2005554429,金锣佐餐盐方 ,230g,日配冷藏,,4.5,,0
